sex,age_group,disease_id_from,disease_id_to,link_strength
Female,45-64,239,2,0.0015682629882012
Female,45-64,239,38,0.0024221669607399
Female,45-64,239,68,0.0023409132954411
Female,45-64,239,76,0.0037694957451128
Female,45-64,239,91,0.0021297762896967
Female,45-64,239,110,0.0032788150851243
Female,45-64,239,119,0.0031608181113702
Female,45-64,239,139,0.0064257867056623
Female,45-64,239,145,0.0051875590481005
Female,45-64,239,213,0.0013319260795422
Female,45-64,239,214,0.0038617769787628
Female,45-64,239,218,0.0016613934036115
Female,45-64,239,220,0.0018973638243833
Female,45-64,239,232,0.0018073937595382
Female,45-64,239,255,0.0170072960271879
Female,45-64,239,256,0.0054811082741774
Female,45-64,239,333,0.0013087411904705
Female,45-64,241,2,0.0028996810925041
Female,45-64,241,20,0.0121929820351227
Female,45-64,241,67,0.003092712663932
Female,45-64,241,71,0.0058202809960913
Female,45-64,241,129,0.0030765388408589
Female,45-64,241,148,0.0174839276307456
Female,45-64,241,165,0.0044152568190744
Female,45-64,241,198,0.0107431408955809
Female,45-64,241,229,0.0045090637570558
Female,45-64,241,231,0.0030099632452685
Female,45-64,241,233,0.0063438939012672
Female,45-64,241,236,0.0063495543391663
Female,45-64,241,332,0.0055893570852917
Female,45-64,253,17,0.0013951055216332
Female,45-64,253,26,0.0025256491086993
Female,45-64,253,44,0.0068515096834169
Female,45-64,253,46,0.0090744085238248
Female,45-64,253,73,0.0009763260128712
Female,45-64,253,159,0.0036696448430947
Female,45-64,253,191,0.0018643501639236
Female,45-64,253,193,0.0022319204286111
Female,45-64,253,195,0.0010006669553339
Female,45-64,253,240,0.0015152359737075
Female,45-64,253,273,0.0062229509289152
Female,45-64,253,279,0.0039281842300548
Female,45-64,253,324,0.0057290460289493
Female,45-64,253,326,0.001574194288335
Female,45-64,255,208,0.0063559209306113
Female,45-64,255,219,0.0044810832149009
Female,45-64,255,222,0.0074537758160282
Female,45-64,255,230,0.0057259896763818
Female,45-64,255,239,0.0225024022326397
Female,45-64,255,240,0.0013275592110504
Female,45-64,255,253,0.0064670058083395
Female,45-64,255,289,0.0017552125564618
Female,45-64,255,306,0.0020099948648163
Female,45-64,256,86,0.0028053129209886
Female,45-64,256,214,0.0055735435295795
Female,45-64,256,222,0.0171295248025749
Female,45-64,256,239,0.0099366806009798
Female,45-64,256,254,0.0048822486125813
Female,45-64,256,267,0.0019098717921557
Female,45-64,256,333,0.0030171209187231
Female,45-64,256,351,0.0018975994166064
Female,45-64,256,357,0.0062480855442027
Female,45-64,259,35,0.0012757590455627
Female,45-64,259,46,0.0042787998358617
Female,45-64,259,261,0.0019347047822365
Female,45-64,259,299,0.0052736276388504
Female,45-64,259,303,0.0034967857132271
Female,45-64,261,26,0.0029548972845217
Female,45-64,261,123,0.0069130052076355
Female,45-64,261,142,0.0029810980021623
Female,45-64,261,144,0.007819714486053
Female,45-64,261,207,0.0071954282512911
Female,45-64,261,208,0.0106667655767511
Female,45-64,261,285,0.0143307038234331
Female,45-64,261,292,0.0171393398827434
Female,45-64,261,293,0.0052728641321828
Female,45-64,266,188,0.0012762540903376
Female,45-64,266,189,0.0051430792222622
Female,45-64,266,193,0.0022327409299025
Female,45-64,266,204,0.0019814899281438
Female,45-64,266,268,0.0033161928900578
Female,45-64,266,279,0.0039351710221156
Female,45-64,266,329,0.0012998817897726
Female,45-64,272,80,0.0045570478413848
Female,45-64,272,96,0.0030651034593658
Female,45-64,272,112,0.0043770070782149
Female,45-64,272,136,0.0032965486955833
Female,45-64,272,197,0.0029936127756218
Female,45-64,272,218,0.0030411657270232
Female,45-64,272,222,0.0139153076976314
Female,45-64,272,263,0.0043886527862662
Female,45-64,272,270,0.0047361919178421
Female,45-64,272,275,0.0070140642676911
Female,45-64,272,283,0.0031846691817313
Female,45-64,272,326,0.0015985490925056
Female,45-64,272,342,0.0031899101513141
Female,45-64,272,359,0.0060640268428023
Female,45-64,273,8,0.002154278391107
Female,45-64,273,74,0.0020461404955983
Female,45-64,273,83,0.0032174837079216
Female,45-64,273,91,0.0053166117492799
Female,45-64,273,96,0.0031108361107952
Female,45-64,273,134,0.0021480127532957
Female,45-64,273,136,0.0021097628855991
Female,45-64,273,232,0.0020338709765415
Female,45-64,273,233,0.0052595285365668
Female,45-64,273,253,0.010230060999827
Female,45-64,273,280,0.0021065951255227
Female,45-64,273,288,0.0144444759335825
Female,45-64,273,295,0.0081527012964767
Female,45-64,273,332,0.0045669921378817
Female,45-64,273,333,0.0020900533036918
Female,45-64,273,358,0.0037545321378507
Female,45-64,274,13,0.006533781280047
Female,45-64,274,40,0.0026064237220311
Female,45-64,274,283,0.0093486242079022
Female,45-64,274,295,0.004418039469941
Female,45-64,274,332,0.0056960223765107
Female,45-64,275,13,0.0100702808066112
Female,45-64,275,121,0.0060188829542443
Female,45-64,275,151,0.0030532190142883
Female,45-64,275,268,0.0038357731369881
Female,45-64,275,270,0.0030812601113495
Female,45-64,275,272,0.0047081492385139
Female,45-64,276,91,0.0034839360198023
Female,45-64,276,122,0.0043867359149286
Female,45-64,276,166,0.0053253286760431
Female,45-64,276,261,0.0063682528058729
Female,45-64,276,265,0.0034425786869189
Female,45-64,277,209,0.0046194243456301
Female,45-64,277,261,0.0072701395243004
Female,45-64,277,293,0.0057994768275638
Female,45-64,277,297,0.007117668542959
Female,45-64,279,1,0.0118679184524702
Female,45-64,279,12,0.0031047611845475
Female,45-64,279,77,0.0063123205174945
Female,45-64,279,99,0.0021690762634242
Female,45-64,279,124,0.0095629282454714
Female,45-64,279,150,0.0066826620434425
Female,45-64,279,183,0.0064373242643129
Female,45-64,279,204,0.0022655499603865
Female,45-64,279,211,0.0028558251499334
Female,45-64,279,232,0.0021387705539691
Female,45-64,279,290,0.0066087748089466
Female,45-64,279,305,0.0099525933595332
Female,45-64,279,312,0.0030270205029889
Female,45-64,279,371,0.0028436041325913
Female,45-64,284,148,0.0103432790506632
Female,45-64,284,177,0.0009687394057055
Female,45-64,284,285,0.0075167287949449
Female,45-64,284,286,0.00541967693477
Female,45-64,284,287,0.0047367798385604
Female,45-64,284,288,0.0103920971607022
Female,45-64,284,297,0.0041213399033604
Female,45-64,284,317,0.003266744508367
Female,45-64,284,363,0.0016835435568014
Female,45-64,284,371,0.0049943741061698
Female,45-64,285,11,0.0013586462920557
Female,45-64,285,76,0.0047056006693476
Female,45-64,285,96,0.0011949288015112
Female,45-64,285,156,0.0007704562919163
Female,45-64,285,164,0.00755093935321
Female,45-64,285,223,0.0026398210912933
Female,45-64,285,226,0.0036783274340521
Female,45-64,285,252,0.0008116595447201
Female,45-64,285,284,0.0061357258285618
Female,45-64,285,286,0.0031765461776963
Female,45-64,285,292,0.005978899999734
Female,45-64,285,293,0.0034407655258226
Female,45-64,285,300,0.0049592251188057
Female,45-64,285,333,0.0013309864179672
Female,45-64,285,371,0.0051944591201094
Female,45-64,285,287288,0.0019547239455437
Female,45-64,286,46,0.0152654777274085
Female,45-64,286,93,0.005548022475909
Female,45-64,286,112,0.0041279057715112
Female,45-64,286,148,0.0151979211917538
Female,45-64,286,164,0.0218261802894601
Female,45-64,286,193,0.0042859976930459
Female,45-64,286,264,0.0040618973252554
Female,45-64,286,275,0.0065703427621755
Female,45-64,286,284,0.0147173074420341
Female,45-64,286,285,0.0136999965352949
Female,45-64,286,287,0.0075716705365132
Female,45-64,286,288,0.0238353820094951
Female,45-64,286,297,0.0074353488909163
Female,45-64,286,299,0.018123988408812
Female,45-64,286,312,0.0041318614674065
Female,45-64,286,324,0.0121551498330623
Female,45-64,287,1,0.0013464694240548
Female,45-64,287,30,0.0013890668660424
Female,45-64,287,96,0.0019200480868736
Female,45-64,287,108,0.0023625267038926
Female,45-64,287,110,0.0036848675279648
Female,45-64,287,144,0.0050509250396231
Female,45-64,287,151,0.0041315212766846
Female,45-64,287,165,0.0038120125782836
Female,45-64,287,181,0.0077292244706289
Female,45-64,287,213,0.001324682041541
Female,45-64,287,230,0.0066563449834307
Female,45-64,287,235,0.001941258525063
Female,45-64,287,270,0.0019078899669101
Female,45-64,287,285,0.0101681349763311
Female,45-64,287,286,0.0043736000412755
Female,45-64,287,288,0.0478866637839302
Female,45-64,287,289,0.00206445078621
Female,45-64,287,300,0.008835339216099
Female,45-64,287,301,0.0087802978431587
Female,45-64,287,303,0.0102889849162494
Female,45-64,287,306,0.0048197911986084
Female,45-64,288,55,0.0011973016926941
Female,45-64,288,57,0.0007702294556992
Female,45-64,288,117,0.0022607984007187
Female,45-64,288,118,0.0007842846681182
Female,45-64,288,137,0.0016077138749038
Female,45-64,288,139,0.0034537499336401
Female,45-64,288,140,0.0050975471684457
Female,45-64,288,145,0.0028456550954385
Female,45-64,288,148,0.0093799751716232
Female,45-64,288,150,0.0022733911323792
Female,45-64,288,158,0.000939171624013
Female,45-64,288,164,0.0126163940984887
Female,45-64,288,171,0.0022284884477118
Female,45-64,288,181,0.0024297395873949
Female,45-64,288,183,0.0023184627790419
Female,45-64,288,208,0.0044673864187375
Female,45-64,288,219,0.0027057744446993
Female,45-64,288,222,0.0051449415330324
Female,45-64,288,223,0.0031416061762126
Female,45-64,288,259,0.0089327006018796
Female,45-64,288,261,0.0023717083678778
Female,45-64,288,266,0.0038618180576178
Female,45-64,288,273,0.0023182412988295
Female,45-64,288,276,0.0022784190599704
Female,45-64,288,284,0.0052989904530005
Female,45-64,288,286,0.0017425160452138
Female,45-64,288,287,0.0160312709169769
Female,45-64,288,289,0.0031803938893006
Female,45-64,288,299,0.0099830957750491
Female,45-64,288,300,0.0041262913268878
Female,45-64,288,301,0.0056858976594987
Female,45-64,288,303,0.0088989031344498
Female,45-64,288,306,0.0012250448215554
Female,45-64,288,312,0.0010413178540235
Female,45-64,288,314,0.000616862109608
Female,45-64,288,323,0.0011939109714416
Female,45-64,288,360,0.0012785242713111
Female,45-64,290,129,0.002654971994912
Female,45-64,290,153,0.0035966613972508
Female,45-64,290,220,0.0045080985155996
Female,45-64,290,221,0.0018559190932496
Female,45-64,290,286,0.005487762376314
Female,45-64,292,76,0.0028201794408772
Female,45-64,292,164,0.0105481065536615
Female,45-64,292,226,0.0040352631919648
Female,45-64,292,279,0.0043155068030343
Female,45-64,292,285,0.0312145888613003
Female,45-64,292,293,0.0031355949599051
Female,45-64,292,300,0.0071779226516061
Female,45-64,292,302,0.0008406395262341
Female,45-64,292,317,0.0025179775531508
Female,45-64,293,59,0.0029558570954452
Female,45-64,293,115,0.0028632722853784
Female,45-64,293,124,0.0095950406324537
Female,45-64,293,192,0.0085120185844547
Female,45-64,293,263,0.0040263229625757
Female,45-64,293,279,0.0064356129243565
Female,45-64,293,285,0.0155419031276476
Female,45-64,293,301,0.0059341540327999
Female,45-64,293,364,0.0124515474251583
Female,45-64,293,239255,0.0040915246072279
Female,45-64,297,56,0.0019765704569278
Female,45-64,297,72,0.005050428809252
Female,45-64,297,283,0.0020373636944555
Female,45-64,297,284,0.0144649434623166
Female,45-64,297,288,0.013458543133756
Female,45-64,297,289,0.0019671298971155
Female,45-64,297,290,0.006047925012949
Female,45-64,297,300,0.0117405331960575
Female,45-64,297,312,0.003932924016301
Female,45-64,297,333,0.0020043420632296
Female,45-64,297,359,0.0048308306058459
Female,45-64,299,72,0.0013546675094484
Female,45-64,299,146,0.0046623411358414
Female,45-64,299,148,0.0052200137265639
Female,45-64,299,150,0.0029179928505938
Female,45-64,299,190,0.0031042004365485
Female,45-64,299,198,0.0031865925944958
Female,45-64,299,208,0.0050597005474319
Female,45-64,299,241,0.0019268899324238
Female,45-64,299,284,0.0055018728127368
Female,45-64,299,287,0.0063638486776708
Female,45-64,299,288,0.0126723632096583
Female,45-64,299,300,0.003653144809344
Female,45-64,299,301,0.0046256343889795
Female,45-64,299,303,0.0114035372703422
Female,45-64,300,47,0.0027751628599539
Female,45-64,300,59,0.0017376406574605
Female,45-64,300,124,0.0063196422358911
Female,45-64,300,148,0.008223874412754
Female,45-64,300,189,0.0037118027760442
Female,45-64,300,198,0.0067760227713465
Female,45-64,300,268,0.0026951533556379
Female,45-64,300,279,0.0043744937357744
Female,45-64,300,284,0.0073257334415796
Female,45-64,300,286,0.003024135199458
Female,45-64,300,287,0.0043208355860052
Female,45-64,300,288,0.0131041805954201
Female,45-64,300,292,0.0061431405232595
Female,45-64,300,297,0.0036294761685545
Female,45-64,300,303,0.0127844390405553
Female,45-64,300,305,0.0050612652006113
Female,45-64,300,312,0.0045325337325713
Female,45-64,301,46,0.0121625810603693
Female,45-64,301,74,0.0024160168047998
Female,45-64,301,140,0.0116615806976899
Female,45-64,301,145,0.0081573418129839
Female,45-64,301,146,0.020422013467338
Female,45-64,301,148,0.0138403448129138
Female,45-64,301,168,0.0162894271489305
Female,45-64,301,169,0.0069377312784897
Female,45-64,301,223,0.005989946933082
Female,45-64,301,256,0.0069007000790133
Female,45-64,301,277,0.0053885687481108
Female,45-64,301,287,0.008574033656462
Female,45-64,301,288,0.023512464790661
Female,45-64,301,299,0.0228890754922606
Female,45-64,301,300,0.009599268392388
Female,45-64,301,305,0.0088246974630362
Female,45-64,301,339,0.004455217929173
Female,45-64,301,342,0.0024567744715185
Female,45-64,303,26,0.0012597944430557
Female,45-64,303,147,0.0012227465535608
Female,45-64,303,148,0.0094635447650216
Female,45-64,303,150,0.004506608082318
Female,45-64,303,164,0.0169220294653318
Female,45-64,303,201,0.001650807813
Female,45-64,303,219,0.0047031016143304
Female,45-64,303,220,0.0021250191987873
Female,45-64,303,233,0.0014818799746651
Female,45-64,303,239,0.0059868252430553
Female,45-64,303,258,0.0018274206218327
Female,45-64,303,284,0.0076739950328554
Female,45-64,303,285,0.0057184477235675
Female,45-64,303,287,0.003962476282814
Female,45-64,303,288,0.0114003832834649
Female,45-64,303,295,0.0028488283919474
Female,45-64,303,299,0.0168321508067909
Female,45-64,303,300,0.0072208084892614
Female,45-64,303,301,0.0081452409784099
Female,45-64,303,324,0.0035824723560667
Female,45-64,303,287288,0.0015015342039017
Female,45-64,305,57,0.0017259105337285
Female,45-64,305,279,0.0050813441804349
Female,45-64,305,301,0.0060752225016861
Female,45-64,305,355,0.0024559425611981
Female,45-64,317,52,0.0031698073054885
Female,45-64,317,151,0.0031848834749871
Female,45-64,317,170,0.0021807594198349
Female,45-64,317,172,0.0022613435185032
Female,45-64,317,269,0.0021547666303091
Female,45-64,317,274,0.0046947744989595
Female,45-64,317,280,0.0034506649589717
Female,45-64,317,283,0.0021848038916897
Female,45-64,317,284,0.0105733665553271
Female,45-64,317,289,0.0021133776538906
Female,45-64,317,300,0.0119967227311439
Female,45-64,324,88,0.0016501278360334
Female,45-64,324,145,0.0085953578447717
Female,45-64,324,146,0.0152924784897564
Female,45-64,324,147,0.0024586905212893
Female,45-64,324,150,0.0050212810989073
Female,45-64,324,191,0.0023050537804754
Female,45-64,324,192,0.0101812542541426
Female,45-64,324,193,0.0094219371164866
Female,45-64,324,195,0.0026585899385494
Female,45-64,324,197,0.0031051005620601
Female,45-64,324,198,0.0087411990311023
Female,45-64,324,208,0.008421816815324
Female,45-64,324,223,0.0046441576081677
Female,45-64,324,261,0.0076168421307639
Female,45-64,324,272,0.0063197299807366
Female,45-64,324,295,0.0054356868567127
Female,45-64,324,326,0.0017310747839014
Female,45-64,332,136,0.0034423840898687
Female,45-64,332,145,0.0108810615530469
Female,45-64,332,162,0.0031420179510017
Female,45-64,332,218,0.0032397914580107
Female,45-64,332,263,0.0046473678252184
Female,45-64,332,275,0.009219657443777
Female,45-64,338,73,0.0034648315607108
Female,45-64,338,112,0.0046038661864682
Female,45-64,338,115,0.0032091609228648
Female,45-64,338,191,0.0032257411186023
Female,45-64,338,214,0.0074927681983776
Female,45-64,338,268,0.0045303934078919
Female,45-64,338,318,0.0066672187458045
Female,45-64,338,339,0.0061895009931556
Female,45-64,338,340,0.0033739872148994
Female,45-64,345,99,0.0030254424483926
Female,45-64,345,142,0.0030492321418542
Female,45-64,345,150,0.008156031671141
Female,45-64,345,290,0.05383596936645
Female,45-64,345,297,0.0064251226299912
Female,45-64,345,299,0.0180912010547879
Female,45-64,345,317,0.0265453226626814
Female,45-64,345,318,0.0042987982414373
Female,45-64,345,353,0.0075179505375662
Female,45-64,348,290,0.0334350056607584
Female,45-64,348,317,0.0093514639046238
Female,45-64,348,357,0.0084041192654433
Female,45-64,348,362,0.0033712859424226
Female,45-64,350,88,0.0023001715079796
Female,45-64,350,286,0.0041719422832678
Female,45-64,350,290,0.0432192395592089
Female,45-64,350,297,0.0051398949045203
Female,45-64,350,317,0.0065109606476322
Female,45-64,350,354,0.0033745045541359
Female,45-64,350,359,0.0029110435699245
Female,45-64,356,83,0.0023090793616309
Female,45-64,356,284,0.0113640975714793
Female,45-64,356,290,0.0334761785022292
Female,45-64,356,317,0.0062116835762388
Female,45-64,357,200,0.0015706395743935
Female,45-64,357,205,0.0030806931593279
Female,45-64,357,290,0.0289128455751386
Female,45-64,357,312,0.0047594377467764
Female,45-64,357,317,0.0090055379671682
Female,45-64,357,350,0.0119273604814643
Female,45-64,357,358,0.0052490846226372
Female,45-64,364,2,0.0021423050702186
Female,45-64,364,81,0.0009542331233911
Female,45-64,364,93,0.003047398181291
