disease_group,disease_id,disease,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,45-64,-5,0,0,0,,8646
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,0,56.32521438598633,-245.0688,357.71924,.71414918,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,1,-197.9483947753906,-592.72668,196.8299,.32571742,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,2,-285.6843566894531,-777.75476,206.38603,.25514999,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,3,-339.4921569824219,-937.64294,258.65866,.26595065,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,4,-573.017578125,-1276.2725,130.23734,.11026052,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,5,-351.8766479492188,-1212.0011,508.24783,.42264819,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,-1,-136.9529418945313,-347.37677,73.470894,.20207827,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,-2,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,-3,-146.8454437255859,-295.40625,1.7153546,.052700266,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,-4,-191.6680450439453,-359.62769,-23.708418,.025308263,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,65-75,-5,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,0,56.32521438598633,-245.0688,357.71924,.71414918,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,1,-197.9483947753906,-592.72668,196.8299,.32571742,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,2,-285.6843566894531,-777.75476,206.38603,.25514999,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,3,-339.4921569824219,-937.64294,258.65866,.26595065,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,4,-573.017578125,-1276.2725,130.23734,.11026052,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,5,-351.8766479492188,-1212.0011,508.24783,.42264819,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,-1,-136.9529418945313,-347.37677,73.470894,.20207827,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,-2,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,-3,-146.8454437255859,-295.40625,1.7153546,.052700266,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,-4,-191.6680450439453,-359.62769,-23.708418,.025308263,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,65-75,-5,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,0,56.32521438598633,-245.0688,357.71924,.71414918,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,1,-197.9483947753906,-592.72668,196.8299,.32571742,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,2,-285.6843566894531,-777.75476,206.38603,.25514999,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,3,-339.4921569824219,-937.64294,258.65866,.26595065,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,4,-573.017578125,-1276.2725,130.23734,.11026052,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,5,-351.8766479492188,-1212.0011,508.24783,.42264819,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,-1,-136.9529418945313,-347.37677,73.470894,.20207827,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,-2,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,-3,-146.8454437255859,-295.40625,1.7153546,.052700266,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,-4,-191.6680450439453,-359.62769,-23.708418,.025308263,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,65-75,-5,0,0,0,,13311
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,0,342.2839660644531,-409.18295,1093.7509,.37198788,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,1,148.9970092773438,-819.38177,1117.3757,.76297975,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,2,537.670654296875,-693.76361,1769.1049,.39212051,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,3,208.1372985839844,-1338.595,1754.8695,.79197335,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,4,-198.9802093505859,-2149.5684,1751.6079,.84152728,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,5,-1084.372436523438,-3384.4004,1215.6555,.35545367,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,-1,-72.67521667480469,-591.8186,446.46817,.78379136,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,-2,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,-3,-124.3114471435547,-527.17371,278.55084,.545313,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,-4,445.1376342773438,-58.243576,948.51886,.083056793,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Low,Male,76+,-5,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,0,342.2839660644531,-409.18295,1093.7509,.37198788,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,1,148.9970092773438,-819.38177,1117.3757,.76297975,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,2,537.670654296875,-693.76361,1769.1049,.39212051,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,3,208.1372985839844,-1338.595,1754.8695,.79197335,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,4,-198.9802093505859,-2149.5684,1751.6079,.84152728,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,5,-1084.372436523438,-3384.4004,1215.6555,.35545367,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,-1,-72.67521667480469,-591.8186,446.46817,.78379136,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,-2,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,-3,-124.3114471435547,-527.17371,278.55084,.545313,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,-4,445.1376342773438,-58.243576,948.51886,.083056793,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,Medium,Male,76+,-5,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,0,342.2839660644531,-409.18295,1093.7509,.37198788,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,1,148.9970092773438,-819.38177,1117.3757,.76297975,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,2,537.670654296875,-693.76361,1769.1049,.39212051,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,3,208.1372985839844,-1338.595,1754.8695,.79197335,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,4,-198.9802093505859,-2149.5684,1751.6079,.84152728,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,5,-1084.372436523438,-3384.4004,1215.6555,.35545367,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,-1,-72.67521667480469,-591.8186,446.46817,.78379136,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,-2,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,-3,-124.3114471435547,-527.17371,278.55084,.545313,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,-4,445.1376342773438,-58.243576,948.51886,.083056793,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,80,High,Male,76+,-5,0,0,0,,1410
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,0,.0179631542414427,-.0044899844,.040416293,.11686803,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,1,.037286851555109,.0038161636,.070757538,.029001247,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,2,.0544640123844147,.0062967301,.10263129,.026676197,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,3,.0809558406472206,.015390788,.1465209,.015516588,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,4,.0807255282998085,-.0042653847,.16571644,.062654592,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,5,.0991539061069489,-.003661962,.20196977,.058732383,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,-1,.007409646641463,-.0028197493,.017639043,.15568838,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,-2,0,0,0,,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,-3,-.004394356161356,-.010190877,.0014021646,.13731068,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,-4,.0021799518726766,-.0054882071,.0098481104,.57739013,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,25-44,-5,0,0,0,,305
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,0,.0055805500596762,-.010815882,.021976983,.50471532,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,1,.0072274501435459,-.017700508,.032155409,.56985188,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,2,.0012174773728475,-.033331342,.035766296,.94493461,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,3,.0090215168893337,-.036655612,.054698646,.69867319,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,4,-.0000431301923527,-.056485716,.056399453,.99880499,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,5,-.0086652506142855,-.077424087,.060093589,.80490309,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,-1,.0030746452976018,-.0058648791,.01201417,.50023556,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,-2,0,0,0,,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,-3,-.0004928372218274,-.0064480491,.0054623745,.87114495,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,-4,.0016532506560907,-.0066899657,.0099964673,.69773191,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,25-44,-5,0,0,0,,725
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,0,-.0012070224620402,-.0064832894,.0040692445,.65388018,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,1,-.0046752421185374,-.0131952,.0038447159,.2821373,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,2,-.0037751898635179,-.016589493,.0090391124,.56364852,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,3,-.0073110526427627,-.024930976,.010308871,.41606626,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,4,-.0003460576990619,-.024649249,.023957135,.97773486,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,5,.0041622957214713,-.026425041,.034749631,.78968865,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,-1,-.0003656077024061,-.003419966,.0026887506,.81450939,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,-2,0,0,0,,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,-3,.0019735172390938,.000053487762,.0038935468,.043946445,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,-4,.0022589839063585,-.0015803339,.0060983016,.24881685,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,High,Female,25-44,-5,0,0,0,,1191
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,0,.0039181825704873,-.0080822455,.015918611,.52220708,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,1,.0099328560754657,-.008929736,.028795449,.30201742,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,2,.0181801989674568,-.0074563655,.043816764,.16454823,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,3,.0231819935142994,-.0098368879,.056200877,.16879608,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,4,.0248882845044136,-.016848879,.066625446,.24249734,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,5,.0336349979043007,-.017695529,.084965527,.19903155,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,-1,.0018148013623431,-.0045786896,.0082082925,.57797247,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,-2,0,0,0,,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,-3,.0006681494996883,-.0034695738,.0048058727,.75162601,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,-4,-.0001828452077461,-.0053515402,.0049858498,.94472218,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Low,Female,45-64,-5,0,0,0,,2059
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,0,-.0027823240961879,-.011194361,.0056297132,.51680386,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,1,-.0025415662676096,-.01542421,.010341077,.69899261,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,2,-.0030485149472952,-.020732287,.014635257,.73544949,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,3,.0024191839620471,-.020797359,.025635727,.83817089,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,4,-.0006195597816259,-.029780386,.028541265,.96678346,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,5,-.0000171169813257,-.036191672,.036157437,.99926001,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,-1,.0000936736687436,-.004613738,.0048010857,.96888846,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,-2,0,0,0,,2639
Eyelid disorders and “red eye”,120,Other inflammation of eyelid,81,Medium,Female,45-64,-3,-.0007560927188024,-.0037171564,.0022049709,.61673987,2639
